timestamp,acc_x,acc_y,acc_z
1234567890,-0.1358618991857667,0.1813314990146194,9.96339184284618
1234567900,-0.2577887707714938,0.2113004040744339,9.833063704536729
1234567910,-0.139025274471771,-0.0648379857577975,9.629251744869904
1234567920,-0.0278203930689318,-0.1329685882064193,9.88026520916813
1234567930,0.0634278605642838,-0.0639471963611566,10.127722232684714
1234567940,-0.0305467248697226,-0.1056948139797282,9.78290396482375
1234567950,-0.32802193759442,-0.0579018934025295,9.88736330234349
1234567960,-0.0238328073101223,-0.1132168125989431,9.754429506008425
1234567970,0.0032862820059854,0.142826146163828,9.955365251218195
1234567980,0.1541298834735402,0.3745225425316679,9.753908732815049
1234567990,0.089998779593701,0.0055524008931512,9.81802524737394
1234568000,-0.0816360335321534,0.2175836557345223,9.482675826355118
1234568010,-0.0499833384834618,0.3880172780367281,9.717930932898645
1234568020,0.4617684107375226,0.3820478653727241,9.73575457826985
1234568030,0.2171212082030195,0.075053216319179,9.577705442532409
1234568040,0.3603099984675726,0.1678076667782597,9.810954162814513
1234568050,0.3546493938368459,0.267467201327311,9.666200273117656
1234568060,-0.2189597133089723,0.1981830618711912,10.284996967420357
1234568070,-0.0141485844628062,0.2396312862586043,9.76191788536413
1234568080,0.0165312825894953,-0.1168127433218481,9.917333878807694
1234568090,0.0661495159209824,0.0299831150504968,9.969837705610129
1234568100,0.0895098854319545,0.2094729536819325,9.467122164692787
1234568110,0.0394338378507451,0.0253325890612379,9.63987895304954
1234568120,0.0321775714352893,0.4294524786935784,9.923018246512232
1234568130,-0.274096524800713,0.5065831963353878,9.880990203633027
1234568140,-0.0293756175142599,-0.0911325636128893,9.229392061910364
1234568150,-0.1193241715835766,-0.0375812213865605,9.538804597848229
1234568160,0.055750026939848,0.0743590606809842,9.456681444105223
1234568170,-0.042489991666689,0.15432328771754,9.58822983481062
1234568180,0.1451401130914132,0.2938111889181697,9.935873126343052
1234568190,0.1605351409036235,0.4131252039629342,9.775401380208535
1234568200,0.0481874510413086,-0.0746412972457155,9.584106220143587
1234568210,0.0433865440125047,0.040561272777871,9.608284680177414
1234568220,0.0165871478285587,0.2136817401205946,9.658970076895526
1234568230,-0.0563381240662085,-0.0126529745146308,9.546014126422628
1234568240,0.0119448380569773,0.1974917894683939,9.276696493569158
1234568250,-0.0543532089078987,-0.1556701450120154,9.745833028245404
1234568260,0.069726155812703,0.1332973647498878,9.684515604742076
1234568270,-0.0481162336145801,0.0070496818414692,10.003017894105756
1234568280,0.0119461356970646,0.0769833413743256,9.767717842043394
1234568290,-0.3427923171831732,-0.209179218710177,9.482184179192425
1234568300,0.0845751809803579,-0.1318287339520027,9.46383778414455
1234568310,-0.1558469984825185,-0.0437930790291273,9.965877903843856
1234568320,-0.0906437738352386,-0.1445027400691852,9.646680202186683
1234568330,0.0441570096428811,-0.2082196834513272,9.820338039993082
1234568340,-0.0182177152961624,-0.0677974656497709,9.594567598090434
1234568350,0.1098099859759006,0.2162702364380946,9.599213791080755
1234568360,-0.082254989403259,0.0467794377323975,9.785528382585216
1234568370,-0.1979457177034122,0.1114812558476024,9.45719651212445
1234568380,-0.1640459539211295,0.0497493349999892,9.644633486112692
1234568390,0.2342258111773794,0.3835479644456942,9.41058172535447
1234568400,0.0185449316726484,0.0005932812024144,9.253305255714594
1234568410,-0.1975323256836379,0.0598363563199337,9.878642328482126
1234568420,0.0018693874070914,0.2237579986061089,9.425803160428002
1234568430,-0.2990046104992629,0.0776233273472705,9.663316108565178
1234568440,0.2893736860762362,0.0984038683586144,9.502578141525586
1234568450,-0.3070016265303558,0.1422327768388409,9.796665876260874
1234568460,0.0659527376666833,-0.1136786519475478,9.377606703444942
1234568470,0.0914311199919168,-0.143468913890213,9.81883473450564
1234568480,-0.2641755194748681,-0.0405725245355156,9.736236672243326
1234568490,0.039614510886328,0.2311263612098506,9.517738682234617
1234568500,0.1474282585354888,0.5103754953186855,9.470891400988268
1234568510,0.0441713606007954,-0.1478809502775956,9.287683906119018
1234568520,0.0223301392435001,0.1252137917304616,9.240619988602411
1234568530,0.1858194975749523,-0.2870669148596579,9.3925817824586
1234568540,0.0933193853985427,0.1015105213877616,9.476194658229891
1234568550,0.1604729461311395,0.2185666127478439,9.583636061918323
1234568560,0.079156561002411,0.1779666114454514,9.3094847939022
1234568570,0.1800647374599835,-0.1017396972545866,9.969151490890596
1234568580,-0.1615945657942499,0.014317974044191,9.857920651314846
1234568590,0.0957017601538184,0.3290069009421206,9.510950907746968
1234568600,-0.163799290909442,0.0381364248717617,9.501912238462754
1234568610,-0.2559687695062063,-0.1032218911184916,9.404124733724515
1234568620,0.0509164195731691,0.0759153219760846,9.810564504632712
1234568630,0.3472135210847762,-0.0723289972019857,9.253742971629896
1234568640,0.2677476209863689,0.009857224430258,9.607780912795638
1234568650,0.04441825130217,0.0332524744200709,9.495569959789805
1234568660,0.3083125247567537,0.0599124599870809,9.424177449993802
1234568670,0.1723361232913752,-0.0123100831970418,9.432622814201236
1234568680,0.3514894643736068,0.1433512189046216,9.63702329849805
1234568690,0.5692829326711397,-0.2005477856568657,9.368754838883149
1234568700,0.3726407184834635,-0.1359607575881832,9.675036696977202
1234568710,1.1068927931603023,0.2537496766147196,9.334517892901095
1234568720,1.2045357366211678,0.0181504381066759,9.13664061788348
1234568730,1.610827538904081,0.0727534126596888,9.06079013833352
1234568740,1.8450469347940417,0.0155569349372217,9.162520132402207
1234568750,2.234960658574351,0.0232600062382625,9.480881748562144
1234568760,2.744732875827041,-0.0740191070321414,8.670036277225933
1234568770,3.4524582878966497,0.1613806675941935,8.894565554924089
1234568780,3.944134261624742,0.1442598788770406,8.791759137273583
1234568790,3.906326009093509,-0.0297353506698141,9.232681357833444
1234568800,4.293190515725266,0.1114446039844204,8.93384806100508
